-0.0959,-0.0396,-0.0300,0.0034,0.0512,0.0130,-0.0683,-0.0587,0.0461,-0.1964,0.0669,-0.0301,-0.0786,-0.1271,-0.0648,-0.0232,-0.1026,0.0849,-0.2499,0.0313,-0.0089,-0.1026,0.0715,-0.0624
-0.0396,-0.0042,-0.0492,0.0846,-0.0444,0.0034,-0.1065,0.0225,-0.0024,-0.2102,-0.1410,-0.0163,-0.1548,-0.0786,0.0530,0.0322,-0.1562,0.0983,-0.0089,-0.1160,0.1519,0.0581,0.1921,0.1519
-0.0300,-0.0492,-0.0697,0.0512,0.0416,-0.0205,-0.0300,0.0512,-0.0163,-0.0163,0.0114,0.2193,0.0114,-0.0717,0.0599,0.1084,-0.0624,0.0581,-0.1428,-0.0758,0.1519,-0.0222,-0.0089,0.0581
0.0034,0.0846,0.0512,0.0482,0.0225,-0.0826,-0.0061,-0.0539,-0.0163,-0.1271,-0.0925,0.0114,-0.0440,0.0392,-0.0024,0.0114,-0.2098,0.0447,-0.1428,0.0045,0.0715,-0.0490,0.1385,-0.1428
0.0512,-0.0444,0.0416,0.0225,0.0744,0.0082,-0.0205,0.0321,0.1292,0.0738,0.0669,-0.0440,-0.0717,-0.1133,0.0114,-0.1271,-0.0490,0.1921,-0.1026,-0.0758,0.0983,-0.0356,0.0581,0.0715
0.0130,0.0034,-0.0205,-0.0826,0.0082,-0.0959,0.0369,0.0464,0.0807,-0.0370,0.1708,-0.0093,0.0530,0.0738,-0.0925,0.0461,0.0447,0.0983,0.0849,0.0983,0.0715,0.1251,-0.0356,0.1653
-0.0683,-0.1065,-0.0300,-0.0061,-0.0205,0.0369,-0.0566,0.0560,-0.0232,-0.0370,-0.0163,-0.0232,-0.0648,-0.0717,0.0253,-0.0370,0.0313,0.1921,0.0983,0.0447,0.0179,0.1385,0.0179,-0.0892
-0.0587,0.0225,0.0512,-0.0539,0.0321,0.0464,0.0560,0.0613,-0.0163,-0.0163,-0.0925,-0.0786,0.0322,0.0946,0.1015,0.0114,0.0179,0.1921,0.0179,0.0447,0.0447,0.0983,0.0581,-0.1026
0.0461,-0.0024,-0.0163,-0.0163,0.1292,0.0807,-0.0232,-0.0163,-0.2856,0.1957,0.0048,-0.0253,0.0249,-0.1660,0.1354,0.0149,0.1855,0.1466,0.0106,0.1466,-0.0283,-0.0477,0.0106,-0.0283
-0.1964,-0.2102,-0.0163,-0.1271,0.0738,-0.0370,-0.0370,-0.0163,0.1957,0.1656,-0.1359,-0.1962,-0.2665,-0.1560,0.0550,-0.0454,-0.0866,0.0689,-0.0089,-0.1255,0.0883,-0.0283,0.0300,0.0494
0.0669,-0.1410,0.0114,-0.0925,0.0669,0.1708,-0.0163,-0.0925,0.0048,-0.1359,0.1280,0.0550,-0.1057,-0.0153,-0.0253,0.0651,0.0300,0.0106,-0.0283,0.0106,0.1272,-0.1449,-0.2421,0.1272
-0.0301,-0.0163,0.2193,0.0114,-0.0440,-0.0093,-0.0232,-0.0786,-0.0253,-0.1962,0.0550,0.1656,-0.1459,-0.0957,0.1053,-0.0153,-0.0477,0.1272,0.1272,0.1855,-0.0089,-0.0672,-0.0866,-0.1838
-0.0786,-0.1548,0.0114,-0.0440,-0.0717,0.0530,-0.0648,0.0322,0.0249,-0.2665,-0.1057,-0.1459,-0.2480,-0.1258,0.0651,0.2861,-0.0283,0.1855,0.0106,0.1660,-0.1255,0.1466,-0.1838,0.2049
-0.1271,-0.0786,-0.0717,0.0392,-0.1133,0.0738,-0.0717,0.0946,-0.1660,-0.1560,-0.0153,-0.0957,-0.1258,0.0528,-0.1258,-0.0555,0.2243,0.0689,0.0494,-0.0283,0.0883,0.1272,0.1077,-0.0477
-0.0648,0.0530,0.0599,-0.0024,0.0114,-0.0925,0.0253,0.1015,0.1354,0.0550,-0.0253,0.1053,0.0651,-0.1258,0.1656,0.1455,0.0300,0.0494,-0.0089,0.0300,0.2826,-0.1060,0.0494,0.0106
-0.0232,0.0322,0.1084,0.0114,-0.1271,0.0461,-0.0370,0.0114,0.0149,-0.0454,0.0651,-0.0153,0.2861,-0.0555,0.1455,0.0152,-0.0866,0.1466,0.0883,-0.1449,0.1272,-0.0089,0.0494,-0.0089
-0.1026,-0.1562,-0.0624,-0.2098,-0.0490,0.0447,0.0313,0.0179,0.1855,-0.0866,0.0300,-0.0477,-0.0283,0.2243,0.0300,-0.0866,0.0000,0.2032,-0.0224,0.1280,0.0904,0.1656,0.0152,-0.1352
0.0849,0.0983,0.0581,0.0447,0.1921,0.0983,0.1921,0.1921,0.1466,0.0689,0.0106,0.1272,0.1855,0.0689,0.0494,0.1466,0.2032,0.0000,-0.0224,0.0904,0.0528,0.1656,0.1280,-0.0600
-0.2499,-0.0089,-0.1428,-0.1428,-0.1026,0.0849,0.0983,0.0179,0.0106,-0.0089,-0.0283,0.1272,0.0106,0.0494,-0.0089,0.0883,-0.0224,-0.0224,0.0000,0.2408,0.1280,0.0152,-0.3232,0.0528
0.0313,-0.1160,-0.0758,0.0045,-0.0758,0.0983,0.0447,0.0447,0.1466,-0.1255,0.0106,0.1855,0.1660,-0.0283,0.0300,-0.1449,0.1280,0.0904,0.2408,0.0000,-0.1728,0.0904,-0.0600,0.0904
-0.0089,0.1519,0.1519,0.0715,0.0983,0.0715,0.0179,0.0447,-0.0283,0.0883,0.1272,-0.0089,-0.1255,0.0883,0.2826,0.1272,0.0904,0.0528,0.1280,-0.1728,0.0000,0.0528,0.2784,0.1656
-0.1026,0.0581,-0.0222,-0.0490,-0.0356,0.1251,0.1385,0.0983,-0.0477,-0.0283,-0.1449,-0.0672,0.1466,0.1272,-0.1060,-0.0089,0.1656,0.1656,0.0152,0.0904,0.0528,0.0000,-0.2480,0.1280
0.0715,0.1921,-0.0089,0.1385,0.0581,-0.0356,0.0179,0.0581,0.0106,0.0300,-0.2421,-0.0866,-0.1838,0.1077,0.0494,0.0494,0.0152,0.1280,-0.3232,-0.0600,0.2784,-0.2480,0.0000,-0.0600
-0.0624,0.1519,0.0581,-0.1428,0.0715,0.1653,-0.0892,-0.1026,-0.0283,0.0494,0.1272,-0.1838,0.2049,-0.0477,0.0106,-0.0089,-0.1352,-0.0600,0.0528,0.0904,0.1656,0.1280,-0.0600,0.0000
